"num","classifier","noun","sent_num","cl_token_num","noun_token_num","file_name","cl_freq_for_noun","cl_prop_for_noun"
"多","位","代表",26939,2,4,"010801.csv",2297,0.235
"一","台","机组",26942,31,34,"010801.csv",1890,0.822
"一","份","名单",26967,10,16,"010801.csv",658,0.458
"四","位","演员",26970,28,31,"010801.csv",2194,0.328
"两","位","嘉宾",26974,11,13,"010801.csv",1988,0.876
"两","位","嘉宾",26975,30,32,"010801.csv",1988,0.876
"一","家","公司",27010,7,9,"010801.csv",70737,0.854
"一","场","胜利",27019,24,27,"010801.csv",8984,0.882
"两","粒","进球",27019,13,14,"010801.csv",6888,0.379
"一","个","日子",27022,9,12,"010801.csv",1464,0.693
"９","粒","进球",27026,54,55,"010801.csv",6888,0.379
"一","场","胜利",27029,8,12,"010801.csv",8984,0.882
"两","家","公司",27035,2,3,"010801.csv",70737,0.854
"一","家","银行",27040,3,5,"010801.csv",9552,0.881
"１７４３","个","村",27046,36,38,"010801.csv",2520,0.874
"３３３８","个","台区",27048,16,17,"010801.csv",39,0.907
"１７４３","个","村",27051,30,31,"010801.csv",2520,0.874
"３１６","条","线路",27051,17,20,"010801.csv",5094,0.948
"１１１６","个","村",27052,11,12,"010801.csv",2520,0.874
"４万","台","电脑",27055,26,28,"010801.csv",2014,0.816
"１万","名","暑期",27056,4,7,"010801.csv",2,0.056
"１００万","份","知识",27056,26,29,"010801.csv",3,0.032
"３０００余","名","志愿者",27057,16,18,"010801.csv",4593,0.781
"１０","所","高校",27057,11,12,"010801.csv",2817,0.908
"一","个","冷门",27060,13,14,"010801.csv",379,0.888
"一","个","考验",27065,18,19,"010801.csv",1240,0.676
"一","个","教练",27068,7,11,"010801.csv",1198,0.303
"一","个","结果",27075,9,14,"010801.csv",2518,0.619
"一","个","进球",27076,19,20,"010801.csv",10851,0.598
"三","家","公司",27120,6,8,"010801.csv",70737,0.854
"两","个","警报",27139,22,23,"010801.csv",65,0.57
"第一","个","警报",27140,2,3,"010801.csv",65,0.57
"第二","个","警报",27142,2,3,"010801.csv",65,0.57
"２００","支","香烟",27151,13,14,"010801.csv",114,0.342
"１","条","香烟",27151,11,14,"010801.csv",71,0.213
"十多","起","事件",27158,17,19,"010801.csv",2714,0.53
"两","个","奖项",27169,31,32,"010801.csv",1455,0.895
"多","家","提供商",27180,3,6,"010801.csv",186,0.741
"首","家","集团",27185,2,8,"010801.csv",1368,0.373
"几","个","项目",27197,9,10,"010801.csv",27366,0.895
"一","个","企业",27198,19,22,"010801.csv",8951,0.197
"４６","个","积分",27205,26,27,"010801.csv",495,0.908
"３０００","名","大学生",27243,33,35,"010801.csv",1904,0.688
"一","项","活动",27246,18,20,"010801.csv",2431,0.325
"一","名","工作",27248,24,25,"010801.csv",192,0.02
"百","头","狼狗",27251,16,17,"010801.csv",3,0.042
"一","间","地上",27252,30,34,"010801.csv",4,0.034
"一","名","消防员",27254,19,24,"010801.csv",419,0.84
"２０多","个","份",27273,30,32,"010801.csv",28,0.19
"两","家","公司",27284,2,3,"010801.csv",70737,0.854
"两","家","机构",27293,23,24,"010801.csv",9296,0.596
"两","支","师",27300,7,10,"010801.csv",169,0.156
"一","段","时间",27304,24,25,"010801.csv",29750,0.934
"几","家","地产商",27316,3,5,"010801.csv",102,0.432
"２２４０","名","乘客",27327,17,18,"010801.csv",3896,0.827
"２２","个","航班",27327,8,10,"010801.csv",4321,0.894
"２２４０","名","乘客",27331,6,7,"010801.csv",3896,0.827
"２２","个","航班",27334,2,4,"010801.csv",4321,0.894
"多","个","延误",27337,3,4,"010801.csv",140,0.915
"一","名","外援",27352,23,24,"010801.csv",3749,0.839
"一","个","球员",27395,5,9,"010801.csv",3897,0.16
"两","位","球员",27400,44,50,"010801.csv",3351,0.137
"一","座","城堡",27427,31,34,"010801.csv",153,0.677
"一","座","城堡",27430,26,29,"010801.csv",153,0.677
"６","个","投产",27442,10,12,"010801.csv",113,0.621
"１９","个","项目",27442,5,6,"010801.csv",27366,0.895
"一","个","计划",27454,28,36,"010801.csv",2871,0.488
"一","座","旁边",27473,28,30,"010801.csv",10,0.062
"一","个","场所",27479,62,63,"010801.csv",819,0.665
"１２１０００","名","妇女",27484,18,23,"010801.csv",2261,0.639
"一","家","报纸",27488,4,6,"010801.csv",759,0.482
"１５５５９４","名","女性",27492,14,19,"010801.csv",1489,0.399
"一","个","人物",27508,21,30,"010801.csv",2771,0.633
"一","个","事例",27511,40,50,"010801.csv",152,0.889
"一","个","胖子",27514,9,13,"010801.csv",57,0.814
"一","个","人",27523,29,30,"010801.csv",77696,0.793
"一","个","开局",27523,13,16,"010801.csv",563,0.826
"两","粒","进球",27523,54,55,"010801.csv",6888,0.379
"三","个","外援",27525,10,12,"010801.csv",393,0.088
"一","个","身影",27528,13,16,"010801.csv",622,0.861
"９","名","后卫",27536,19,20,"010801.csv",1868,0.67
"两","名","前锋",27537,14,15,"010801.csv",2097,0.657
"４","名","后卫",27540,11,12,"010801.csv",1868,0.67
"一","个","前锋",27544,13,21,"010801.csv",713,0.223
"两","位","姑娘",27562,4,5,"010801.csv",641,0.377
"多","家","机构",27587,2,4,"010801.csv",9296,0.596
"一","家","券商",27596,7,8,"010801.csv",2555,0.882
"６","家","基金",27596,3,4,"010801.csv",2243,0.127
"首","个","品牌",27627,30,32,"010801.csv",5809,0.864
"２３","名","球员",27637,33,34,"010801.csv",16827,0.689
"六","场","比赛",27639,43,44,"010801.csv",68993,0.883
"一","个","位置",27643,49,50,"010801.csv",2991,0.883
"两","个","位",27644,42,43,"010801.csv",91,0.484
"第二","笔","交易",27647,15,16,"010801.csv",1239,0.474
"第二","盘","比赛",27667,12,13,"010801.csv",4330,0.055
"一","个","遗憾",27669,20,22,"010801.csv",388,0.87
"第三","盘","比赛",27675,22,23,"010801.csv",4330,0.055
"３","个","半",27680,17,18,"010801.csv",6533,0.894
"７００亿","枚","硬币",27700,11,13,"010801.csv",256,0.713
"２６６","个","窗口",27716,13,15,"010801.csv",1382,0.922
"１０","个","站台",27716,19,20,"010801.csv",113,0.681
"１５","个","车次",27716,47,48,"010801.csv",36,0.434
"１２０","个","窗口",27720,27,29,"010801.csv",1382,0.922
"两","处","设施",27721,13,16,"010801.csv",166,0.14
"２００","个","停车位",27722,31,33,"010801.csv",290,0.951
"２００","个","车位",27722,42,44,"010801.csv",474,0.935
"５","条","夜间",27729,30,31,"010801.csv",4,0.103
"第五","场","胜利",27733,14,15,"010801.csv",8984,0.882
"几","场","比赛",27734,38,39,"010801.csv",68993,0.883
"５９６","家","公司",27749,18,19,"010801.csv",70737,0.854
"两","个","市场",27752,11,12,"010801.csv",8475,0.877
"一","段","时间",27752,4,5,"010801.csv",29750,0.934
"１９","家","店面",27764,7,15,"010801.csv",334,0.647
"１２０","家","店面",27764,13,15,"010801.csv",334,0.647
"２０","家","店",27769,15,17,"010801.csv",4536,0.832
"一","条","工业化",27786,20,46,"010801.csv",8,0.308
"７","个","降幅",27806,38,41,"010801.csv",28,0.571
"三","场","比赛",27817,9,10,"010801.csv",68993,0.883
"三","场","低迷",27819,4,5,"010801.csv",16,0.271
"一","道","弧线",27821,6,9,"010801.csv",292,0.785
"四五","个","人",27849,12,13,"010801.csv",77696,0.793
"几","位","人员",27852,19,21,"010801.csv",6933,0.227
"４","只","轮胎",27873,6,7,"010801.csv",29,0.085
"首","张","信用卡",27880,15,26,"010801.csv",615,0.952
"第一","张","信用卡",27884,9,10,"010801.csv",615,0.952
"千","名","资产",27888,7,8,"010801.csv",27,0.021
"八","位","数字",27903,14,15,"010801.csv",854,0.208
"４２","名","学生",27920,10,11,"010801.csv",13320,0.714
"７","所","高中",27920,16,17,"010801.csv",376,0.724
"８","所","学校",27921,27,28,"010801.csv",5884,0.713
"一","所","学校",27921,33,34,"010801.csv",5884,0.713
"６２","名","学生",27921,19,20,"010801.csv",13320,0.714
"一","个","人",27925,33,42,"010801.csv",77696,0.793
"一","个","人",27925,12,25,"010801.csv",77696,0.793
"一","件","事",27928,27,29,"010801.csv",11023,0.951
"两","个","要求",27936,13,25,"010801.csv",1084,0.649
"７８３","名","委员",27939,45,47,"010801.csv",1469,0.437
"一","个","盛典",27963,20,23,"010801.csv",43,0.309
"多","名","同志",27971,55,56,"010801.csv",628,0.379
"４０","个","学生",28002,23,24,"010801.csv",3744,0.201
"一","个","老师",28002,19,20,"010801.csv",973,0.187
"一","家","咖啡馆",28004,18,20,"010801.csv",156,0.754
"一","个","奇迹",28004,54,55,"010801.csv",1843,0.914
"一","个","学校",28006,7,8,"010801.csv",1278,0.155
"一","段","时间",28017,10,11,"010801.csv",29750,0.934
"两","家","俱乐部",28019,8,9,"010801.csv",2630,0.63
"四","名","内援",28025,14,15,"010801.csv",331,0.805
"２００８","名","队员",28032,6,7,"010801.csv",10832,0.822
"２００８","名","学生",28033,5,6,"010801.csv",13320,0.714
"一","家","公司",28040,25,27,"010801.csv",70737,0.854
"一","名","运动员",28042,7,9,"010801.csv",4990,0.701
"２７","个","裁判",28044,3,4,"010801.csv",151,0.134
"一","名","队员",28047,23,24,"010801.csv",10832,0.822
"六","场","夜",28056,7,11,"010801.csv",10,0.041
"第一","位","歌手",28056,19,28,"010801.csv",732,0.387
"六","首","歌曲",28062,49,50,"010801.csv",2119,0.705
"第一","首","作品",28066,23,24,"010801.csv",338,0.055
"一","个","结果",28079,13,16,"010801.csv",2518,0.619
"第二","场","比赛",28083,22,23,"010801.csv",68993,0.883
"三","场","比赛",28084,2,3,"010801.csv",68993,0.883
"三","场","比赛",28087,2,3,"010801.csv",68993,0.883
"两","个","后卫",28088,20,22,"010801.csv",771,0.277
"第一","场","比赛",28089,4,8,"010801.csv",68993,0.883
"第二","场","比赛",28089,18,19,"010801.csv",68993,0.883
"第一","场","比赛",28089,38,39,"010801.csv",68993,0.883
"两","名","队员",28089,43,45,"010801.csv",10832,0.822
"三","场","比赛",28090,27,28,"010801.csv",68993,0.883
"三","名","队员",28090,17,18,"010801.csv",10832,0.822
"第一","场","比赛",28092,2,3,"010801.csv",68993,0.883
"第二","场","比赛",28092,8,9,"010801.csv",68993,0.883
"一","名","队员",28093,22,23,"010801.csv",10832,0.822
"三","场","比赛",28096,3,4,"010801.csv",68993,0.883
"三","条","线",28096,14,15,"010801.csv",2995,0.686
"三","个","人",28099,11,12,"010801.csv",77696,0.793
"多","家","军",28104,24,25,"010801.csv",7,0.023
"三","场","比赛",28104,2,3,"010801.csv",68993,0.883
"三","场","球中",28105,14,15,"010801.csv",19,0.238
"千","张","元宝",28123,26,29,"010801.csv",4,0.211
"１０","名","对象",28164,14,16,"010801.csv",221,0.218
"五","支","球队",28165,38,39,"010801.csv",18509,0.893
"多","家","大盘股",28171,25,26,"010801.csv",43,0.13
"一","个","好处",28171,9,10,"010801.csv",443,0.959
"一","个","方法",28184,6,12,"010801.csv",1599,0.949
"一","个","账号",28184,26,27,"010801.csv",235,0.959
"一","个","账号",28184,30,31,"010801.csv",235,0.959
"几","个","人",28191,20,21,"010801.csv",77696,0.793
"一","个","户",28191,8,9,"010801.csv",68,0.523
"几","个","户",28191,25,26,"010801.csv",68,0.523
"一","家","人",28209,53,54,"010801.csv",12915,0.132
"一","名","友人",28209,26,31,"010801.csv",269,0.564
"一","项","调查",28232,10,13,"010801.csv",4789,0.67
"一","名","书记",28237,2,4,"010801.csv",161,0.298
"一","个","地方",28238,8,9,"010801.csv",6837,0.876
"一","个","部门",28238,12,13,"010801.csv",7038,0.853
"一","场","地震",28242,43,47,"010801.csv",1051,0.6
"一","把","手",28249,18,19,"010801.csv",254,0.065
"一","个","时期",28262,7,14,"010801.csv",5015,0.603
"首","个","进球",28312,14,16,"010801.csv",10851,0.598
"两","位","数",28317,11,12,"010801.csv",5416,0.959
"一","个","方案",28327,59,61,"010801.csv",3845,0.788
"一","名","门将",28337,15,16,"010801.csv",413,0.497
"一","个","名单",28338,30,35,"010801.csv",228,0.159
"两","名","应急",28344,18,20,"010801.csv",2,0.033
"一","场","比赛",28363,6,7,"010801.csv",68993,0.883
"一","个","背后",28379,16,17,"010801.csv",112,0.373
"第一","个","连胜",28401,7,9,"010801.csv",275,0.353
"第一","个","连败",28425,8,10,"010801.csv",116,0.552
"一","段","时间",28442,3,4,"010801.csv",29750,0.934
"一","名","队员",28474,5,7,"010801.csv",10832,0.822
"三","艘","舰只",28478,23,26,"010801.csv",78,0.963
"一","条","航道",28490,20,21,"010801.csv",39,0.52
"一","条","要道",28490,7,8,"010801.csv",48,0.686
"一","个","消息",28503,20,25,"010801.csv",3950,0.634
"几","家","公司",28512,7,9,"010801.csv",70737,0.854
"一","个","消息",28514,20,22,"010801.csv",3950,0.634
"９００００","间","房",28574,35,36,"010801.csv",1339,0.553
"一","口","价",28575,8,9,"010801.csv",605,0.699
"一","口","价",28576,23,24,"010801.csv",605,0.699
"一","口","价",28583,7,8,"010801.csv",605,0.699
"一","个","挑战",28588,46,49,"010801.csv",1876,0.807
"３０","家","分店",28593,18,19,"010801.csv",623,0.834
"六","位","一体",28618,11,12,"010801.csv",252,0.906
"三","个","对手",28620,8,9,"010801.csv",4646,0.814
"数十","家","媒体",28637,17,18,"010801.csv",5388,0.835
"６","部","影片",28641,27,28,"010801.csv",3210,0.946
"３０","个","奖项",28646,49,55,"010801.csv",1455,0.895
"数十","家","主编",28648,9,11,"010801.csv",24,0.293
"百","位","常年",28648,15,18,"010801.csv",19,0.404
"第三","名","湖北",28655,11,12,"010801.csv",2,0.074
"三","间","房",28663,33,35,"010801.csv",1339,0.553
"一","名","干部",28687,40,42,"010801.csv",3780,0.688
"一","个","程序员",28695,12,16,"010801.csv",21,0.339
"一","位","男朋友",28698,7,8,"010801.csv",10,0.041
"一","位","同事",28711,14,15,"010801.csv",880,0.37
"两","个","孩子",28717,15,16,"010801.csv",15623,0.864
"一","个","勾肩",28718,13,15,"010801.csv",4,0.571
"一","个","同城",28719,10,11,"010801.csv",5,0.385
"一","个","男人",28720,8,10,"010801.csv",6654,0.945
"一","个","保姆",28726,45,51,"010801.csv",153,0.497
"一","个","盒子",28730,9,11,"010801.csv",313,0.899
"两","个","人",28732,20,21,"010801.csv",77696,0.793
"一","个","思想",28732,27,28,"010801.csv",236,0.843
"一","只","盒子",28732,8,10,"010801.csv",26,0.075
"第一","位","冠军",28752,21,25,"010801.csv",943,0.071
"第一","个","冠军",28759,7,10,"010801.csv",8849,0.664
"一","名","队员",28772,15,16,"010801.csv",10832,0.822
"一","个","厕所",28802,28,29,"010801.csv",216,0.647
"一","个","水龙头",28802,23,24,"010801.csv",94,0.895
"一","个","女儿",28803,24,27,"010801.csv",3263,0.904
"一","位","教授",28803,17,20,"010801.csv",1070,0.66
"２１","条","忠告",28812,10,11,"010801.csv",8,0.104
"１００","件","好事",28813,7,8,"010801.csv",1715,0.932
"一","件","事",28814,5,6,"010801.csv",11023,0.951
"一","个","老师",28815,7,8,"010801.csv",973,0.187
"一","个","开放",28818,5,6,"010801.csv",295,0.793
"１００","名","地",28889,49,53,"010801.csv",32,0.022
"一","个","交代",28894,28,29,"010801.csv",630,0.963
"一","个","工程",28903,59,63,"010801.csv",2189,0.381
"两","个","网络",28907,6,9,"010801.csv",1565,0.688
"八","个","分行",28911,21,23,"010801.csv",111,0.11
"一","家","银行",28921,6,9,"010801.csv",9552,0.881
"一","家","银行",28929,5,6,"010801.csv",9552,0.881
"几","起","事件",28947,31,35,"010801.csv",2714,0.53
"三百多","辆","车",28948,23,24,"010801.csv",8695,0.819
"两","位","委员",28969,9,10,"010801.csv",1535,0.457
"两","份","提案",28969,20,21,"010801.csv",714,0.399
"一","段","时间",28970,54,55,"010801.csv",29750,0.934
"一","名","同事",28971,5,6,"010801.csv",709,0.298
"一","段","时间",28983,6,7,"010801.csv",29750,0.934
"一","件","家具",28994,33,36,"010801.csv",85,0.817
"一","家","酒厂",28994,12,13,"010801.csv",63,0.863
"多","家","媒体",28997,28,29,"010801.csv",5388,0.835
"一","名","猎人",29000,7,9,"010801.csv",43,0.422
"一","个","公司",29001,9,11,"010801.csv",7730,0.093
"一","家","人",29002,4,7,"010801.csv",12915,0.132
"一","件","好事",29012,37,42,"010801.csv",1715,0.932
"一","片","山沟",29016,5,8,"010801.csv",6,0.049
"一","方","鉴定",29040,23,24,"010801.csv",3,0.043
"３４５","个","证据",29058,11,27,"010801.csv",189,0.483
"３３２","名","农民",29061,42,43,"010801.csv",591,0.295
"３１６","名","农民",29061,46,47,"010801.csv",591,0.295
"２","个","县政府",29093,20,25,"010801.csv",22,0.733
"３","名","责任人",29093,27,28,"010801.csv",277,0.868
"一","个","文明",29155,7,11,"010801.csv",428,0.768
"几","张","票",29201,9,10,"010801.csv",2051,0.887
"三","家","公司",29214,11,13,"010801.csv",70737,0.854
"两","家","公司",29217,3,6,"010801.csv",70737,0.854
"一","个","历史",29220,10,13,"010801.csv",444,0.339
"一","个","国航",29239,20,25,"010801.csv",3,0.176
"一","个","价钱",29242,20,22,"010801.csv",159,0.893
"三","个","公司",29246,3,5,"010801.csv",7730,0.093
"一","个","提升",29247,40,43,"010801.csv",236,0.915
"一","个","公司",29252,24,25,"010801.csv",7730,0.093
"一","家","公司",29254,25,26,"010801.csv",70737,0.854
"一","个","承运人",29255,12,15,"010801.csv",18,0.286
"十","名","十五",29259,18,21,"010801.csv",2,0.077
"一","个","公司",29261,7,16,"010801.csv",7730,0.093
"一","个","两",29262,16,18,"010801.csv",369,0.397
"一","个","行业",29269,9,10,"010801.csv",5807,0.892
"１６９","个","办事处",29283,6,7,"010801.csv",522,0.765
"２５","个","办事处",29283,12,13,"010801.csv",522,0.765
"三","个","代表",29292,24,25,"010801.csv",2243,0.229
"一","个","时期",29292,45,46,"010801.csv",5015,0.603
"一","场","比赛",29332,7,8,"010801.csv",68993,0.883
"一","个","战斗",29356,19,22,"010801.csv",14,0.022
"一","个","历史",29367,34,35,"010801.csv",444,0.339
"一","个","伤",29376,5,8,"010801.csv",30,0.265
"一","个","跳",29377,9,14,"010801.csv",55,0.632
"几","个","球队",29387,21,22,"010801.csv",1015,0.049
"２００","起","案件",29400,11,15,"010801.csv",2476,0.676
"一","位","白领",29403,6,8,"010801.csv",81,0.287
"一","位","同事",29407,6,10,"010801.csv",880,0.37
"一","个","案件",29415,7,11,"010801.csv",525,0.143
"一","个","案例",29421,8,9,"010801.csv",1495,0.816
"一","个","证据链",29430,29,32,"010801.csv",11,0.786
